time,open,high,low,close,Volume
2016-10-11T15:00:00+07:00,632.52,634.65,628.42,629.07,1408.02951896
2016-10-11T19:00:00+07:00,630.15,635.02,628.97,632.77,1004.1814794
2016-10-11T23:00:00+07:00,632.77,639,632.57,638,1333.64814624
2016-10-12T03:00:00+07:00,638,639,634,639,547.90076061
2016-10-12T07:00:00+07:00,638.3,640,634.63,634.97,295.87111655
2016-10-12T11:00:00+07:00,634.97,637.96,628.76,637,769.61898572
2016-10-12T15:00:00+07:00,637,638,635.02,636.98,529.41082545
2016-10-12T19:00:00+07:00,636.53,637,635.71,636.75,424.35783726
2016-10-12T23:00:00+07:00,636.75,637,635.79,636.51,351.13264967
2016-10-13T03:00:00+07:00,636.51,637,634.02,634.5,242.6570467
2016-10-13T07:00:00+07:00,634.5,636,632.98,635.84,501.90638494
2016-10-13T11:00:00+07:00,635.84,635.84,632.76,635.08,171.41685244
2016-10-13T15:00:00+07:00,635.08,635.79,630,635.56,602.49647024
2016-10-13T19:00:00+07:00,634.5,635.67,632.4,635.35,471.79033444
2016-10-13T23:00:00+07:00,635.35,635.84,632.08,635.67,455.0900335
2016-10-14T03:00:00+07:00,634.45,635.84,633.28,634.02,178.80060419
2016-10-14T07:00:00+07:00,635.16,635.54,631.98,634,480.72349499
2016-10-14T11:00:00+07:00,634,635.99,630.45,633.5,718.19447997
2016-10-14T15:00:00+07:00,633.5,636.7,632.22,635,315.69639012
2016-10-14T19:00:00+07:00,634.09,637.5,633,634.87,712.87918228
2016-10-14T23:00:00+07:00,634.87,639.99,633,638.67,656.77973647
2016-10-15T03:00:00+07:00,638.6,639.85,635.16,638.2,270.23435824
2016-10-15T07:00:00+07:00,638.2,642,638.2,638.7,352.75504085
2016-10-15T11:00:00+07:00,639,640,635.46,639.95,222.16756759
2016-10-15T15:00:00+07:00,638.67,640,637.77,638.6,110.50913256
2016-10-15T19:00:00+07:00,638.92,640.75,637.03,637.86,381.85355238
2016-10-15T23:00:00+07:00,638.47,639.8,636.02,638.15,175.70248829
2016-10-16T03:00:00+07:00,636.51,638.09,635.25,635.96,168.08085901
2016-10-16T07:00:00+07:00,635.26,637.35,635.18,636.7,58.25681323
2016-10-16T11:00:00+07:00,636.7,637.99,635.19,636.69,122.86351512
2016-10-16T15:00:00+07:00,636.72,640.44,636.72,640.43,248.49485409
2016-10-16T19:00:00+07:00,639.08,641.4,637.01,637.54,304.90802
2016-10-16T23:00:00+07:00,639.01,639.95,637.5,639,141.05759614
2016-10-17T03:00:00+07:00,638.47,639,637.52,638.97,413.95644751
2016-10-17T07:00:00+07:00,638.97,639.99,632.1,634.92,963.79400848
2016-10-17T11:00:00+07:00,633.47,637,632.46,635.95,744.87625798
2016-10-17T15:00:00+07:00,635.95,636.24,632.25,636.2,820.38137706
2016-10-17T19:00:00+07:00,636.2,637,635.13,636.98,664.22377115
2016-10-17T23:00:00+07:00,636.9,636.95,633.21,636.93,391.90669451
2016-10-18T03:00:00+07:00,636.93,637,635,636.91,372.85442522
2016-10-18T07:00:00+07:00,636.96,637.67,633.99,636.89,453.3482408
2016-10-18T11:00:00+07:00,636.61,636.88,633,634,319.5319088
2016-10-18T15:00:00+07:00,634.01,637.8,633.4,636.69,696.44022396
2016-10-18T19:00:00+07:00,636.69,637.8,634,636.68,459.54434366
2016-10-18T23:00:00+07:00,636.58,637.57,634.01,635.12,294.65659572
2016-10-19T03:00:00+07:00,634.24,636.83,631.52,635.95,507.58683249
2016-10-19T07:00:00+07:00,635.95,636.8,633.98,634.01,499.20047229
2016-10-19T11:00:00+07:00,634.95,636.8,633.72,636.02,545.65489929
2016-10-19T15:00:00+07:00,636.02,638.04,632.36,633.46,1007.34123481
2016-10-19T19:00:00+07:00,632.39,635.6,624.22,625.75,1265.1992018
2016-10-19T23:00:00+07:00,625.75,628.26,624.13,627.28,820.36538157
2016-10-20T03:00:00+07:00,626.81,627.98,625.98,627.98,335.13879416
2016-10-20T07:00:00+07:00,627.84,627.99,625,625.17,287.37777396
2016-10-20T11:00:00+07:00,625.28,628.55,625.28,628.49,340.1808158
2016-10-20T15:00:00+07:00,627.52,630.22,627.46,628.5,286.01630782
2016-10-20T19:00:00+07:00,628.5,628.93,627.01,627.41,667.71966723
2016-10-20T23:00:00+07:00,627.42,628.11,625,627.22,292.54439612
2016-10-21T03:00:00+07:00,628.11,628.99,627.18,628.89,166.1709138
2016-10-21T07:00:00+07:00,628.05,630.85,627.84,630.25,377.31493591
2016-10-21T11:00:00+07:00,629.01,630.17,627.63,629.37,457.28194007
2016-10-21T15:00:00+07:00,628.72,629.7,627.5,629.69,754.34919683
2016-10-21T19:00:00+07:00,629.25,630.99,628.66,630.94,762.60845002
2016-10-21T23:00:00+07:00,630.56,632.36,629.11,630.16,562.2134979
2016-10-22T03:00:00+07:00,630.13,630.56,628.5,629,127.91273373
2016-10-22T07:00:00+07:00,628.99,630.59,628.57,629.76,139.22539245
2016-10-22T11:00:00+07:00,629.76,634.6,629.76,634.6,188.71979518
2016-10-22T15:00:00+07:00,634.6,636.53,633.27,634.57,194.50664023
2016-10-22T19:00:00+07:00,635.57,650.05,634.61,646.99,1449.42177957
2016-10-22T23:00:00+07:00,646.99,653,645.41,652.87,1580.03879764
2016-10-23T03:00:00+07:00,652.57,656,647.19,654.52,799.80493993
2016-10-23T07:00:00+07:00,654.52,656,650.09,652.5,926.93692828
2016-10-23T11:00:00+07:00,652.5,655,651,652.63,228.50102713
2016-10-23T15:00:00+07:00,652.79,654.98,648.01,648.48,390.0043697
2016-10-23T19:00:00+07:00,651.34,651.99,648.08,651.88,412.36106801
2016-10-23T23:00:00+07:00,649.75,651.89,648.03,649,296.76071867
2016-10-24T03:00:00+07:00,648.35,651.79,647.51,648.74,279.97916594
2016-10-24T07:00:00+07:00,648.71,649.8,643.1,646,818.06282337
2016-10-24T11:00:00+07:00,646,647,642,645.72,511.87078673
2016-10-24T15:00:00+07:00,646.46,650.99,643.58,649.98,1069.48265821
2016-10-24T19:00:00+07:00,648.25,652.25,640,649.79,1625.37128593
2016-10-24T23:00:00+07:00,649.77,650.82,647.11,648.85,442.59754344
2016-10-25T03:00:00+07:00,648.53,649.49,643.93,648.6,211.61631662
2016-10-25T07:00:00+07:00,649.03,652.25,646.81,651.48,412.93644166
2016-10-25T11:00:00+07:00,651.48,652.25,648.36,651.99,555.69030042
2016-10-25T15:00:00+07:00,652,652.7,648.72,650,1072.86930307
2016-10-25T19:00:00+07:00,650,654.38,649.36,653.44,1510.36398457
2016-10-25T23:00:00+07:00,654.33,654.49,653.04,653.76,533.32452319
2016-10-26T03:00:00+07:00,653.76,657.58,643,651.97,2021.73162606
2016-10-26T07:00:00+07:00,651.97,657.75,651.69,656,506.01263678
2016-10-26T11:00:00+07:00,656,657,655.16,656.98,541.1636973
2016-10-26T15:00:00+07:00,656.98,662.5,656.15,662.5,819.52030994
2016-10-26T19:00:00+07:00,662.5,669.97,661.87,668.98,2055.48864174
2016-10-26T23:00:00+07:00,668.98,677,666.1,672.06,1329.11898337
2016-10-27T03:00:00+07:00,672.21,675.32,660.68,675.11,1436.99224906
2016-10-27T07:00:00+07:00,674.63,681,665.59,680.88,773.73056692
2016-10-27T11:00:00+07:00,680.53,685.89,677.01,681.74,443.51107524
2016-10-27T15:00:00+07:00,682.95,683,679,682,749.54883788
2016-10-27T19:00:00+07:00,681.79,683,675.13,679.83,934.66490476
