time,open,high,low,close,volume,volume_ma
2023-09-18T22:00:00+07:00,1926.9,1929.435,1926.29,1929.02,6433,4798.3
2023-09-18T23:00:00+07:00,1929.02,1931.225,1927.74,1931.13,4774,4864.3
2023-09-19T00:00:00+07:00,1931.13,1933.525,1931.03,1932.22,4371,4967.25
2023-09-19T01:00:00+07:00,1932.22,1932.31,1931.155,1931.53,2804,5052.75
2023-09-19T02:00:00+07:00,1931.53,1933.63,1931.515,1933.355,3041,5119.8
2023-09-19T03:00:00+07:00,1933.355,1934.29,1933.13,1933.695,1741,5092.6
2023-09-19T05:00:00+07:00,1933.695,1933.945,1933.395,1933.73,807,4709.5
2023-09-19T06:00:00+07:00,1933.73,1934.58,1933.355,1934.19,1202,4533.55
2023-09-19T07:00:00+07:00,1934.19,1934.62,1932.735,1932.84,2036,4491.8
2023-09-19T08:00:00+07:00,1932.84,1933.42,1931.81,1933.045,3886,4587.25
2023-09-19T09:00:00+07:00,1933.045,1933.485,1932.46,1932.945,2640,4562.2
2023-09-19T10:00:00+07:00,1932.945,1933.09,1932.155,1932.265,2166,4259.95
2023-09-19T11:00:00+07:00,1932.265,1932.585,1931.365,1931.365,1844,4076.5
2023-09-19T12:00:00+07:00,1931.365,1931.845,1930.355,1930.92,3057,4035.75
2023-09-19T13:00:00+07:00,1930.92,1931.415,1929.86,1930.535,5468,4158.9
2023-09-19T14:00:00+07:00,1930.535,1934.875,1930.535,1934.505,5125,4262.6
2023-09-19T15:00:00+07:00,1934.505,1935.025,1933.51,1933.825,3758,4284.8
2023-09-19T16:00:00+07:00,1933.825,1935.42,1933.675,1935.25,2699,4032.9
2023-09-19T17:00:00+07:00,1935.25,1936.855,1934.62,1935.335,3052,3567.35
2023-09-19T18:00:00+07:00,1935.335,1936.12,1934.535,1935.34,3408,3215.6
2023-09-19T19:00:00+07:00,1935.34,1937.43,1934.185,1935.91,8843,3336.1
2023-09-19T20:00:00+07:00,1935.91,1936.44,1932.825,1934.805,11720,3683.4
2023-09-19T21:00:00+07:00,1934.805,1935.265,1931.105,1934.935,9887,3959.2
2023-09-19T22:00:00+07:00,1934.935,1935.11,1932.095,1933.175,6059,4121.95
2023-09-19T23:00:00+07:00,1933.175,1933.8,1930.87,1930.96,4652,4202.5
2023-09-20T00:00:00+07:00,1930.96,1933.1,1930.66,1930.895,3590,4294.95
2023-09-20T01:00:00+07:00,1930.895,1931.29,1929.8,1930.855,3445,4426.85
2023-09-20T02:00:00+07:00,1930.855,1932.365,1930.765,1932.04,2613,4497.4
2023-09-20T03:00:00+07:00,1932.04,1932.04,1931.095,1931.36,1120,4451.6
2023-09-20T05:00:00+07:00,1931.36,1932.52,1931.36,1931.93,833,4298.95
2023-09-20T06:00:00+07:00,1931.93,1931.93,1930.96,1931.48,1173,4225.6
2023-09-20T07:00:00+07:00,1931.48,1931.625,1930.36,1930.77,1755,4205.05
2023-09-20T08:00:00+07:00,1930.77,1930.835,1928.545,1930.065,5141,4369.9
2023-09-20T09:00:00+07:00,1930.065,1931.245,1930.005,1930.81,3340,4384.05
2023-09-20T10:00:00+07:00,1930.81,1931.51,1930.46,1930.67,2088,4215.05
2023-09-20T11:00:00+07:00,1930.67,1930.96,1929.74,1929.83,1307,4024.15
2023-09-20T12:00:00+07:00,1929.83,1931.785,1929.72,1931.245,3144,3993.45
2023-09-20T13:00:00+07:00,1931.245,1932.385,1929.935,1930.485,5950,4156.0
2023-09-20T14:00:00+07:00,1930.485,1930.595,1927.995,1928.785,5133,4260.05
2023-09-20T15:00:00+07:00,1928.785,1930.345,1928.76,1929.21,4445,4311.9
2023-09-20T16:00:00+07:00,1929.21,1931.87,1929.195,1931.85,3411,4040.3
2023-09-20T17:00:00+07:00,1931.85,1932.76,1931.655,1932.595,3311,3619.85
2023-09-20T18:00:00+07:00,1932.595,1932.715,1931.015,1932.135,3234,3287.2
2023-09-20T19:00:00+07:00,1932.135,1934.085,1930.93,1932.255,7212,3344.85
2023-09-20T20:00:00+07:00,1932.255,1943.5,1931.965,1940.64,12112,3717.85
2023-09-20T21:00:00+07:00,1940.64,1944.565,1940.42,1944.045,12837,4180.2
2023-09-20T22:00:00+07:00,1944.045,1945.87,1941.68,1941.925,8828,4449.35
2023-09-20T23:00:00+07:00,1941.925,1946.765,1941.73,1946.71,5599,4598.65
2023-09-21T00:00:00+07:00,1946.71,1947.465,1945.335,1946.365,5353,4810.3
2023-09-21T01:00:00+07:00,1946.365,1946.83,1939.355,1940.475,26037,6070.5
2023-09-21T02:00:00+07:00,1940.475,1941.33,1932.955,1933.12,11480,6585.85
2023-09-21T03:00:00+07:00,1933.12,1933.77,1929.235,1930.62,4253,6710.75
2023-09-21T05:00:00+07:00,1930.62,1931.685,1929.77,1931.23,1778,6542.6
2023-09-21T06:00:00+07:00,1931.23,1931.23,1929.3,1929.495,2358,6493.5
2023-09-21T07:00:00+07:00,1929.495,1929.75,1924.665,1925.03,4913,6634.75
2023-09-21T08:00:00+07:00,1925.03,1927.27,1924.255,1926.905,6648,6901.8
2023-09-21T09:00:00+07:00,1926.905,1927.63,1925.745,1926.755,3849,6937.05
2023-09-21T10:00:00+07:00,1926.755,1928.72,1926.73,1928.37,3073,6793.2
2023-09-21T11:00:00+07:00,1928.37,1928.63,1927.86,1928.045,1813,6627.2
2023-09-21T12:00:00+07:00,1928.045,1929.015,1927.005,1928.82,2785,6544.2
2023-09-21T13:00:00+07:00,1928.82,1930.575,1927.75,1928.255,4605,6603.9
2023-09-21T14:00:00+07:00,1928.255,1928.745,1926.44,1927.195,6656,6771.15
2023-09-21T15:00:00+07:00,1927.195,1927.47,1922.915,1923.125,5745,6896.7
2023-09-21T16:00:00+07:00,1923.125,1924.85,1922.545,1924.75,4629,6767.55
2023-09-21T17:00:00+07:00,1924.75,1926.175,1923.775,1925.3,4114,6367.65
2023-09-21T18:00:00+07:00,1925.3,1925.365,1920.295,1920.82,10022,6226.9
2023-09-21T19:00:00+07:00,1920.82,1920.845,1914.155,1916.54,16813,6626.15
2023-09-21T20:00:00+07:00,1916.54,1918.975,1913.94,1916.555,18986,7295.5
2023-09-21T21:00:00+07:00,1916.555,1923.865,1915.24,1920.23,16554,7855.55
2023-09-21T22:00:00+07:00,1920.23,1921.36,1917.215,1917.51,9661,7036.75
2023-09-21T23:00:00+07:00,1917.51,1919.985,1916.41,1919.575,6544,6789.95
2023-09-22T00:00:00+07:00,1919.575,1921.3,1918.735,1920.495,5696,6862.1
2023-09-22T01:00:00+07:00,1920.495,1921.295,1919.61,1919.945,3400,6943.2
2023-09-22T02:00:00+07:00,1919.945,1921.16,1919.355,1919.822,3426,6996.6
2023-09-22T03:00:00+07:00,1919.822,1920.33,1919.63,1920.085,1183,6810.1
2023-09-22T05:00:00+07:00,1920.085,1920.425,1919.855,1920.21,743,6514.85
2023-09-22T06:00:00+07:00,1920.21,1921.64,1920.21,1921.455,1499,6397.35
2023-09-22T07:00:00+07:00,1921.455,1923.71,1921.3,1923.505,2700,6378.7
2023-09-22T08:00:00+07:00,1923.505,1924.28,1922.1,1924.055,5495,6562.8
2023-09-22T09:00:00+07:00,1924.055,1925.58,1923.53,1924.005,3792,6613.15
2023-09-22T10:00:00+07:00,1924.005,1924.655,1922.62,1923.885,3583,6562.05
2023-09-22T11:00:00+07:00,1923.885,1924.905,1923.45,1924.415,2177,6338.1
2023-09-22T12:00:00+07:00,1924.415,1925.185,1923.755,1924.765,3554,6228.55
2023-09-22T13:00:00+07:00,1924.765,1926.075,1924.375,1925.555,5615,6277.85
2023-09-22T14:00:00+07:00,1925.555,1928.765,1924.8,1928.065,10367,6590.5
2023-09-22T15:00:00+07:00,1928.065,1928.065,1926.37,1926.745,4916,6335.2
2023-09-22T16:00:00+07:00,1926.745,1927.695,1925.185,1925.435,4269,5708.0
2023-09-22T17:00:00+07:00,1925.435,1926.49,1924.375,1924.655,3798,4948.6
2023-09-22T18:00:00+07:00,1924.655,1926.815,1924.545,1925.585,5036,4372.7
2023-09-22T19:00:00+07:00,1925.585,1926.6,1924.185,1926.15,8290,4304.15
2023-09-22T20:00:00+07:00,1926.15,1928.495,1924.95,1926.155,12453,4599.6
2023-09-22T21:00:00+07:00,1926.155,1929.15,1925.67,1928.215,11128,4871.2
2023-09-22T22:00:00+07:00,1928.215,1928.83,1926.67,1927.765,5658,4984.1
2023-09-22T23:00:00+07:00,1927.765,1928.595,1924.95,1925.375,4022,5013.9
2023-09-23T00:00:00+07:00,1925.375,1926.425,1924.65,1925.585,3335,5121.5
2023-09-23T01:00:00+07:00,1925.585,1926.0,1924.39,1925.075,1876,5178.15
2023-09-23T02:00:00+07:00,1925.075,1925.69,1924.54,1925.51,2216,5214.0
2023-09-23T03:00:00+07:00,1925.51,1925.615,1924.7,1925.43,1258,5141.9
2023-09-25T05:00:00+07:00,1925.43,1926.62,1925.43,1925.825,1255,4929.9
2023-09-25T06:00:00+07:00,1925.825,1925.825,1924.475,1924.85,1490,4814.8
2023-09-25T07:00:00+07:00,1924.85,1925.18,1923.395,1924.94,2234,4747.35
2023-09-25T08:00:00+07:00,1924.94,1925.365,1922.995,1923.79,3028,4789.9
